福建省_龙岩市	117.017536	25.075123
福建省_宁德市	119.547932	26.665617
福建省_福州市	119.296494	26.074507
福建省_莆田市	119.007777	25.454084
湖南省_娄底市	111.993497	27.700062
湖北省_省直辖县级行政单位	112.277	30.7982
新疆维吾尔自治区_阿勒泰地区	88.141253	47.844924
新疆维吾尔自治区_塔城地区	82.980316	46.745364
新疆维吾尔自治区_伊犁哈萨克自治州	81.324136	43.916823
四川省_眉山市	103.848538	30.075439
四川省_达州市	107.468023	31.209571
四川省_巴中市	106.747477	31.867903
四川省_雅安市	103.013261	29.980537
四川省_遂宁市	105.592898	30.532847
河北省_衡水市	115.670177	37.73892
河北省_廊坊市	116.683752	39.538047
浙江省_丽水市	119.922796	28.46763
浙江省_台州市	121.420757	28.656386
湖南省_永州市	111.613445	26.420394
湖南省_怀化市	109.998488	27.554978
广东省_清远市	113.056031	23.681763
江西省_南昌市	115.858197	28.682892
安徽省_合肥市	117.227239	31.820586
甘肃省_兰州市	103.834303	36.061089
甘肃省_嘉峪关市	98.289152	39.77313
甘肃省_金昌市	102.188043	38.520089
甘肃省_白银市	104.138559	36.544756
甘肃省_天水市	105.724947	34.580863
甘肃省_武威市	102.638011	37.928264
甘肃省_张掖市	100.449818	38.925875
甘肃省_酒泉市	98.494483	39.73241
江苏省_镇江市	119.425836	32.187849
江苏省_宿迁市	118.275198	33.963232
贵州省_黔西南布依族苗族自治州	104.906396	25.087825
贵州省_黔南布依族苗族自治州	107.522097	26.254092
贵州省_黔东南苗族侗族自治州	107.982859	26.583442
浙江省_金华市	119.647444	29.079059
浙江省_湖州市	120.086823	30.894348
河北省_石家庄市	114.514859	38.042306
河北省_唐山市	118.180193	39.630867
新疆维吾尔自治区_阿克苏地区	80.260605	41.168779
新疆维吾尔自治区_巴音郭楞蒙古自治州	86.145298	41.764115
新疆维吾尔自治区_吐鲁番市	89.189651	42.951382
新疆维吾尔自治区_昌吉回族自治州	87.308224	44.011182
新疆维吾尔自治区_博尔塔拉蒙古族自治州	82.07291	44.912196
黑龙江省_绥化市	126.968887	46.653845
黑龙江省_牡丹江市	129.633168	44.551653
黑龙江省_黑河市	127.52856	50.245329
四川省_宜宾市	104.643215	28.751768
四川省_广安市	106.633212	30.455961
四川省_乐山市	103.765568	29.552106
四川省_南充市	106.110698	30.837793
西藏自治区_拉萨市	91.140856	29.645554
江西省_萍乡市	113.854556	27.622768
江西省_景德镇市	117.178419	29.268835
江西省_赣州市	114.935029	25.831829
江西省_鹰潭市	117.069202	28.260189
江西省_新余市	114.917346	27.817808
江西省_九江市	116.00193	29.705077
江西省_宜春市	114.416778	27.815619
江西省_吉安市	114.992509	27.113443
云南省_迪庆藏族自治州	99.702234	27.818882
山东省_菏泽市	115.480656	35.23375
陕西省_商洛市	109.940477	33.870422
山西省_吕梁市	111.144319	37.518314
江苏省_连云港市	119.221611	34.596653
江苏省_苏州市	120.585315	31.298886
江苏省_盐城市	120.163561	33.347382
广东省_广州市	113.264434	23.129162
陕西省_安康市	109.029022	32.684714
陕西省_榆林市	109.734589	38.28539
陕西省_宝鸡市	107.237974	34.361979
陕西省_西安市	108.940174	34.341568
陕西省_延安市	109.489727	36.585455
陕西省_渭南市	109.509786	34.499995
陕西省_咸阳市	108.708991	34.329605
河南省_济源市	112.392	35.0995
浙江省_绍兴市	120.580232	30.029752
湖南省_湘潭市	112.944049	27.829738
湖南省_长沙市	112.938814	28.228209
湖南省_常德市	111.698497	29.031673
湖南省_岳阳市	113.128958	29.357104
湖南省_邵阳市	111.467791	27.238892
